# radius(km)    Ye
1.746349e+02 5.000000e-01
1.747349e+02 5.000000e-01
1.748350e+02 5.000000e-01
1.749350e+02 5.000000e-01
1.750350e+02 5.000000e-01
1.751350e+02 5.000000e-01
1.752350e+02 5.000000e-01
1.753351e+02 5.000000e-01
1.754351e+02 5.000000e-01
1.755351e+02 5.000000e-01
1.756351e+02 5.000000e-01
1.757351e+02 5.000000e-01
1.758352e+02 5.000000e-01
1.759352e+02 5.000000e-01
1.760352e+02 5.000000e-01
1.761352e+02 5.000000e-01
1.762352e+02 5.000000e-01
1.763353e+02 5.000000e-01
1.764353e+02 5.000000e-01
1.765353e+02 5.000000e-01
1.766353e+02 5.000000e-01
1.767353e+02 5.000000e-01
1.768354e+02 5.000000e-01
1.769354e+02 5.000000e-01
1.770354e+02 5.000000e-01
1.771354e+02 5.000000e-01
1.772354e+02 5.000000e-01
1.773355e+02 5.000000e-01
1.774355e+02 5.000000e-01
1.775355e+02 5.000000e-01
1.776355e+02 5.000000e-01
1.777355e+02 5.000000e-01
1.778356e+02 5.000000e-01
1.779356e+02 5.000000e-01
1.780356e+02 5.000000e-01
1.781356e+02 5.000000e-01
1.782356e+02 5.000000e-01
1.783357e+02 5.000000e-01
1.784357e+02 5.000000e-01
1.785357e+02 5.000000e-01
1.786357e+02 5.000000e-01
1.787357e+02 5.000000e-01
1.788358e+02 5.000000e-01
1.789358e+02 5.000000e-01
1.790358e+02 5.000000e-01
1.791358e+02 5.000000e-01
1.792358e+02 5.000000e-01
1.793359e+02 5.000000e-01
1.794359e+02 5.000000e-01
1.795359e+02 5.000000e-01
1.796359e+02 5.000000e-01
1.797359e+02 5.000000e-01
1.798360e+02 5.000000e-01
1.799360e+02 5.000000e-01
1.800360e+02 5.000000e-01
1.801360e+02 5.000000e-01
1.802360e+02 5.000000e-01
1.803361e+02 5.000000e-01
1.804361e+02 5.000000e-01
1.805361e+02 5.000000e-01
1.806361e+02 5.000000e-01
1.807361e+02 5.000000e-01
1.808362e+02 5.000000e-01
1.809362e+02 5.000000e-01
1.810362e+02 5.000000e-01
1.811362e+02 5.000000e-01
1.812362e+02 5.000000e-01
1.813363e+02 5.000000e-01
1.814363e+02 5.000000e-01
1.815363e+02 5.000000e-01
1.816363e+02 5.000000e-01
1.817363e+02 5.000000e-01
1.818364e+02 5.000000e-01
1.819364e+02 5.000000e-01
1.820364e+02 5.000000e-01
1.821364e+02 5.000000e-01
1.822364e+02 5.000000e-01
1.823365e+02 5.000000e-01
1.824365e+02 5.000000e-01
1.825365e+02 5.000000e-01
1.826365e+02 5.000000e-01
1.827365e+02 5.000000e-01
1.828366e+02 5.000000e-01
1.829366e+02 5.000000e-01
1.830366e+02 5.000000e-01
1.831366e+02 5.000000e-01
1.832366e+02 5.000000e-01
1.833367e+02 5.000000e-01
1.834367e+02 5.000000e-01
1.835367e+02 5.000000e-01
1.836367e+02 5.000000e-01
1.837367e+02 5.000000e-01
1.838368e+02 5.000000e-01
1.839368e+02 5.000000e-01
1.840368e+02 5.000000e-01
1.841368e+02 5.000000e-01
1.842368e+02 5.000000e-01
1.843369e+02 5.000000e-01
1.844369e+02 5.000000e-01
1.845369e+02 5.000000e-01
1.846369e+02 5.000000e-01
1.847369e+02 5.000000e-01
1.848370e+02 5.000000e-01
1.849370e+02 5.000000e-01
1.850370e+02 5.000000e-01
1.851370e+02 5.000000e-01
1.852370e+02 5.000000e-01
1.853371e+02 5.000000e-01
1.854371e+02 5.000000e-01
1.855371e+02 5.000000e-01
1.856371e+02 5.000000e-01
1.857371e+02 5.000000e-01
1.858372e+02 5.000000e-01
1.859372e+02 5.000000e-01
1.860372e+02 5.000000e-01
1.861372e+02 5.000000e-01
1.862372e+02 5.000000e-01
1.863373e+02 5.000000e-01
1.864373e+02 5.000000e-01
1.865373e+02 5.000000e-01
1.866373e+02 5.000000e-01
1.867373e+02 5.000000e-01
1.868374e+02 5.000000e-01
1.869374e+02 5.000000e-01
1.870374e+02 5.000000e-01
1.871374e+02 5.000000e-01
1.872374e+02 5.000000e-01
1.873375e+02 5.000000e-01
1.874375e+02 5.000000e-01
1.875375e+02 5.000000e-01
1.876375e+02 5.000000e-01
1.877375e+02 5.000000e-01
1.878376e+02 5.000000e-01
1.879376e+02 5.000000e-01
1.880376e+02 5.000000e-01
1.881376e+02 5.000000e-01
1.882376e+02 5.000000e-01
1.883377e+02 5.000000e-01
1.884377e+02 5.000000e-01
1.885377e+02 5.000000e-01
1.886377e+02 5.000000e-01
1.887377e+02 5.000000e-01
1.888378e+02 5.000000e-01
1.889378e+02 5.000000e-01
1.890378e+02 5.000000e-01
1.891378e+02 5.000000e-01
1.892378e+02 5.000000e-01
1.893379e+02 5.000000e-01
1.894379e+02 5.000000e-01
1.895379e+02 5.000000e-01
1.896379e+02 5.000000e-01
1.897379e+02 5.000000e-01
1.898380e+02 5.000000e-01
1.899380e+02 5.000000e-01
1.900380e+02 5.000000e-01
1.901380e+02 5.000000e-01
1.902380e+02 5.000000e-01
1.903381e+02 5.000000e-01
1.904381e+02 5.000000e-01
1.905381e+02 5.000000e-01
1.906381e+02 5.000000e-01
1.907381e+02 5.000000e-01
1.908382e+02 5.000000e-01
1.909382e+02 5.000000e-01
1.910382e+02 5.000000e-01
1.911382e+02 5.000000e-01
1.912382e+02 5.000000e-01
1.913383e+02 5.000000e-01
1.914383e+02 5.000000e-01
1.915383e+02 5.000000e-01
1.916383e+02 5.000000e-01
1.917383e+02 5.000000e-01
1.918384e+02 5.000000e-01
1.919384e+02 5.000000e-01
1.920384e+02 5.000000e-01
1.921384e+02 5.000000e-01
1.922384e+02 5.000000e-01
1.923385e+02 5.000000e-01
1.924385e+02 5.000000e-01
1.925385e+02 5.000000e-01
1.926385e+02 5.000000e-01
1.927385e+02 5.000000e-01
1.928386e+02 5.000000e-01
1.929386e+02 5.000000e-01
1.930386e+02 5.000000e-01
1.931386e+02 5.000000e-01
1.932386e+02 5.000000e-01
1.933387e+02 5.000000e-01
1.934387e+02 5.000000e-01
1.935387e+02 5.000000e-01
1.936387e+02 5.000000e-01
1.937387e+02 5.000000e-01
1.938388e+02 5.000000e-01
1.939388e+02 5.000000e-01
1.940388e+02 5.000000e-01
1.941388e+02 5.000000e-01
1.942388e+02 5.000000e-01
1.943389e+02 5.000000e-01
1.944389e+02 5.000000e-01
1.945389e+02 5.000000e-01
1.946389e+02 5.000000e-01
1.947389e+02 5.000000e-01
1.948390e+02 5.000000e-01
1.949390e+02 5.000000e-01
1.950390e+02 5.000000e-01
1.951390e+02 5.000000e-01
1.952390e+02 5.000000e-01
1.953391e+02 5.000000e-01
1.954391e+02 5.000000e-01
1.955391e+02 5.000000e-01
1.956391e+02 5.000000e-01
1.957391e+02 5.000000e-01
1.958392e+02 5.000000e-01
1.959392e+02 5.000000e-01
1.960392e+02 5.000000e-01
1.961392e+02 5.000000e-01
1.962392e+02 5.000000e-01
1.963393e+02 5.000000e-01
1.964393e+02 5.000000e-01
1.965393e+02 5.000000e-01
1.966393e+02 5.000000e-01
1.967393e+02 5.000000e-01
1.968394e+02 5.000000e-01
1.969394e+02 5.000000e-01
1.970394e+02 5.000000e-01
1.971394e+02 5.000000e-01
1.972394e+02 5.000000e-01
1.973395e+02 5.000000e-01
1.974395e+02 5.000000e-01
1.975395e+02 5.000000e-01
1.976395e+02 5.000000e-01
1.977395e+02 5.000000e-01
1.978396e+02 5.000000e-01
1.979396e+02 5.000000e-01
1.980396e+02 5.000000e-01
1.981396e+02 5.000000e-01
1.982396e+02 5.000000e-01
1.983397e+02 5.000000e-01
1.984397e+02 5.000000e-01
1.985397e+02 5.000000e-01
1.986397e+02 5.000000e-01
1.987397e+02 5.000000e-01
1.988398e+02 5.000000e-01
1.989398e+02 5.000000e-01
1.990398e+02 5.000000e-01
1.991398e+02 5.000000e-01
1.992398e+02 5.000000e-01
1.993399e+02 5.000000e-01
1.994399e+02 5.000000e-01
1.995399e+02 5.000000e-01
1.996399e+02 5.000000e-01
1.997399e+02 5.000000e-01
1.998400e+02 5.000000e-01
1.999400e+02 5.000000e-01
2.000400e+02 5.000000e-01
2.001400e+02 5.000000e-01
2.002400e+02 5.000000e-01
2.003401e+02 5.000000e-01
2.004401e+02 5.000000e-01
2.005401e+02 5.000000e-01
2.006401e+02 5.000000e-01
2.007401e+02 5.000000e-01
2.008402e+02 5.000000e-01
2.009402e+02 5.000000e-01
2.010402e+02 5.000000e-01
2.011402e+02 5.000000e-01
2.012402e+02 5.000000e-01
2.013403e+02 5.000000e-01
2.014403e+02 5.000000e-01
2.015403e+02 5.000000e-01
2.016403e+02 5.000000e-01
2.017403e+02 5.000000e-01
2.018404e+02 5.000000e-01
2.019404e+02 5.000000e-01
2.020404e+02 5.000000e-01
2.021404e+02 5.000000e-01
2.022404e+02 5.000000e-01
2.023405e+02 5.000000e-01
2.024405e+02 5.000000e-01
2.025405e+02 5.000000e-01
2.026405e+02 5.000000e-01
2.027405e+02 5.000000e-01
2.028406e+02 5.000000e-01
2.029406e+02 5.000000e-01
2.030406e+02 5.000000e-01
2.031406e+02 5.000000e-01
2.032406e+02 5.000000e-01
2.033407e+02 5.000000e-01
2.034407e+02 5.000000e-01
2.035407e+02 5.000000e-01
2.036407e+02 5.000000e-01
2.037407e+02 5.000000e-01
2.038408e+02 5.000000e-01
2.039408e+02 5.000000e-01
2.040408e+02 5.000000e-01
2.041408e+02 5.000000e-01
2.042408e+02 5.000000e-01
2.043409e+02 5.000000e-01
2.044409e+02 5.000000e-01
2.045409e+02 5.000000e-01
2.046409e+02 5.000000e-01
2.047409e+02 5.000000e-01
2.048410e+02 5.000000e-01
2.049410e+02 5.000000e-01
2.050410e+02 5.000000e-01
2.051410e+02 5.000000e-01
2.052410e+02 5.000000e-01
2.053411e+02 5.000000e-01
2.054411e+02 5.000000e-01
2.055411e+02 5.000000e-01
2.056411e+02 5.000000e-01
2.057411e+02 5.000000e-01
2.058412e+02 5.000000e-01
2.059412e+02 5.000000e-01
2.060412e+02 5.000000e-01
2.061412e+02 5.000000e-01
2.062412e+02 5.000000e-01
2.063413e+02 5.000000e-01
2.064413e+02 5.000000e-01
2.065413e+02 5.000000e-01
2.066413e+02 5.000000e-01
2.067413e+02 5.000000e-01
2.068414e+02 5.000000e-01
2.069414e+02 5.000000e-01
2.070414e+02 5.000000e-01
2.071414e+02 5.000000e-01
2.072414e+02 5.000000e-01
2.073415e+02 5.000000e-01
2.074415e+02 5.000000e-01
2.075415e+02 5.000000e-01
2.076415e+02 5.000000e-01
2.077415e+02 5.000000e-01
2.078416e+02 5.000000e-01
2.079416e+02 5.000000e-01
2.080416e+02 5.000000e-01
2.081416e+02 5.000000e-01
2.082416e+02 5.000000e-01
2.083417e+02 5.000000e-01
2.084417e+02 5.000000e-01
2.085417e+02 5.000000e-01
2.086417e+02 5.000000e-01
2.087417e+02 5.000000e-01
2.088418e+02 5.000000e-01
2.089418e+02 5.000000e-01
2.090418e+02 5.000000e-01
2.091418e+02 5.000000e-01
2.092418e+02 5.000000e-01
2.093419e+02 5.000000e-01
2.094419e+02 5.000000e-01
2.095419e+02 5.000000e-01
2.096419e+02 5.000000e-01
2.097419e+02 5.000000e-01
2.098420e+02 5.000000e-01
2.099420e+02 5.000000e-01
2.100420e+02 5.000000e-01
2.101420e+02 5.000000e-01
2.102420e+02 5.000000e-01
2.103421e+02 5.000000e-01
2.104421e+02 5.000000e-01
2.105421e+02 5.000000e-01
2.106421e+02 5.000000e-01
2.107421e+02 5.000000e-01
2.108422e+02 5.000000e-01
2.109422e+02 5.000000e-01
2.110422e+02 5.000000e-01
2.111422e+02 5.000000e-01
2.112422e+02 5.000000e-01
2.113423e+02 5.000000e-01
2.114423e+02 5.000000e-01
2.115423e+02 5.000000e-01
2.116423e+02 5.000000e-01
2.117423e+02 5.000000e-01
2.118424e+02 5.000000e-01
2.119424e+02 5.000000e-01
2.120424e+02 5.000000e-01
2.121424e+02 5.000000e-01
2.122424e+02 5.000000e-01
2.123425e+02 5.000000e-01
2.124425e+02 5.000000e-01
2.125425e+02 5.000000e-01
2.126425e+02 5.000000e-01
2.127425e+02 5.000000e-01
2.128426e+02 5.000000e-01
2.129426e+02 5.000000e-01
2.130426e+02 5.000000e-01
2.131426e+02 5.000000e-01
2.132426e+02 5.000000e-01
2.133427e+02 5.000000e-01
2.134427e+02 5.000000e-01
2.135427e+02 5.000000e-01
2.136427e+02 5.000000e-01
2.137427e+02 5.000000e-01
2.138428e+02 5.000000e-01
2.139428e+02 5.000000e-01
2.140428e+02 5.000000e-01
2.141428e+02 5.000000e-01
2.142428e+02 5.000000e-01
2.143429e+02 5.000000e-01
2.144429e+02 5.000000e-01
2.145429e+02 5.000000e-01
2.146429e+02 5.000000e-01
2.147429e+02 5.000000e-01
2.148430e+02 5.000000e-01
2.149430e+02 5.000000e-01
2.150430e+02 5.000000e-01
2.151430e+02 5.000000e-01
2.152430e+02 5.000000e-01
2.153431e+02 5.000000e-01
2.154431e+02 5.000000e-01
2.155431e+02 5.000000e-01
2.156431e+02 5.000000e-01
2.157431e+02 5.000000e-01
2.158432e+02 5.000000e-01
2.159432e+02 5.000000e-01
2.160432e+02 5.000000e-01
2.161432e+02 5.000000e-01
2.162432e+02 5.000000e-01
2.163433e+02 5.000000e-01
2.164433e+02 5.000000e-01
2.165433e+02 5.000000e-01
2.166433e+02 5.000000e-01
2.167433e+02 5.000000e-01
2.168434e+02 5.000000e-01
2.169434e+02 5.000000e-01
2.170434e+02 5.000000e-01
2.171434e+02 5.000000e-01
2.172434e+02 5.000000e-01
2.173435e+02 5.000000e-01
2.174435e+02 5.000000e-01
2.175435e+02 5.000000e-01
2.176435e+02 5.000000e-01
2.177435e+02 5.000000e-01
2.178436e+02 5.000000e-01
2.179436e+02 5.000000e-01
2.180436e+02 5.000000e-01
2.181436e+02 5.000000e-01
2.182436e+02 5.000000e-01
2.183437e+02 5.000000e-01
2.184437e+02 5.000000e-01
2.185437e+02 5.000000e-01
2.186437e+02 5.000000e-01
2.187437e+02 5.000000e-01
2.188438e+02 5.000000e-01
2.189438e+02 5.000000e-01
2.190438e+02 5.000000e-01
2.191438e+02 5.000000e-01
2.192438e+02 5.000000e-01
2.193439e+02 5.000000e-01
2.194439e+02 5.000000e-01
2.195439e+02 5.000000e-01
2.196439e+02 5.000000e-01
2.197439e+02 5.000000e-01
2.198440e+02 5.000000e-01
2.199440e+02 5.000000e-01
2.200440e+02 5.000000e-01
2.201440e+02 5.000000e-01
2.202440e+02 5.000000e-01
2.203441e+02 5.000000e-01
2.204441e+02 5.000000e-01
2.205441e+02 5.000000e-01
2.206441e+02 5.000000e-01
2.207441e+02 5.000000e-01
2.208442e+02 5.000000e-01
2.209442e+02 5.000000e-01
2.210442e+02 5.000000e-01
2.211442e+02 5.000000e-01
2.212442e+02 5.000000e-01
2.213443e+02 5.000000e-01
2.214443e+02 5.000000e-01
2.215443e+02 5.000000e-01
2.216443e+02 5.000000e-01
2.217443e+02 5.000000e-01
2.218444e+02 5.000000e-01
2.219444e+02 5.000000e-01
2.220444e+02 5.000000e-01
2.221444e+02 5.000000e-01
2.222444e+02 5.000000e-01
2.223445e+02 5.000000e-01
2.224445e+02 5.000000e-01
2.225445e+02 5.000000e-01
2.226445e+02 5.000000e-01
2.227445e+02 5.000000e-01
2.228446e+02 5.000000e-01
2.229446e+02 5.000000e-01
2.230446e+02 5.000000e-01
2.231446e+02 5.000000e-01
2.232446e+02 5.000000e-01
2.233447e+02 5.000000e-01
2.234447e+02 5.000000e-01
2.235447e+02 5.000000e-01
2.236447e+02 5.000000e-01
2.237447e+02 5.000000e-01
2.238448e+02 5.000000e-01
2.239448e+02 5.000000e-01
2.240448e+02 5.000000e-01
2.241448e+02 5.000000e-01
2.242448e+02 5.000000e-01
2.243449e+02 5.000000e-01
2.244449e+02 5.000000e-01
2.245449e+02 5.000000e-01
2.246449e+02 5.000000e-01
2.247449e+02 5.000000e-01
2.248450e+02 5.000000e-01
2.249450e+02 5.000000e-01
2.250450e+02 5.000000e-01
2.251450e+02 5.000000e-01
2.252450e+02 5.000000e-01
2.253451e+02 5.000000e-01
2.254451e+02 5.000000e-01
2.255451e+02 5.000000e-01
2.256451e+02 5.000000e-01
2.257451e+02 5.000000e-01
2.258452e+02 5.000000e-01
2.259452e+02 5.000000e-01
2.260452e+02 5.000000e-01
2.261452e+02 5.000000e-01
2.262452e+02 5.000000e-01
2.263453e+02 5.000000e-01
2.264453e+02 5.000000e-01
2.265453e+02 5.000000e-01
2.266453e+02 5.000000e-01
2.267453e+02 5.000000e-01
2.268454e+02 5.000000e-01
2.269454e+02 5.000000e-01
2.270454e+02 5.000000e-01
2.271454e+02 5.000000e-01
2.272454e+02 5.000000e-01
2.273455e+02 5.000000e-01
2.274455e+02 5.000000e-01
2.275455e+02 5.000000e-01
2.276455e+02 5.000000e-01
2.277455e+02 5.000000e-01
2.278456e+02 5.000000e-01
2.279456e+02 5.000000e-01
2.280456e+02 5.000000e-01
2.281456e+02 5.000000e-01
2.282456e+02 5.000000e-01
2.283457e+02 5.000000e-01
2.284457e+02 5.000000e-01
2.285457e+02 5.000000e-01
2.286457e+02 5.000000e-01
2.287457e+02 5.000000e-01
2.288458e+02 5.000000e-01
2.289458e+02 5.000000e-01
2.290458e+02 5.000000e-01
2.291458e+02 5.000000e-01
2.292458e+02 5.000000e-01
2.293459e+02 5.000000e-01
2.294459e+02 5.000000e-01
2.295459e+02 5.000000e-01
2.296459e+02 5.000000e-01
2.297459e+02 5.000000e-01
2.298460e+02 5.000000e-01
2.299460e+02 5.000000e-01
2.300460e+02 5.000000e-01
2.301460e+02 5.000000e-01
2.302460e+02 5.000000e-01
2.303461e+02 5.000000e-01
2.304461e+02 5.000000e-01
2.305461e+02 5.000000e-01
2.306461e+02 5.000000e-01
2.307461e+02 5.000000e-01
2.308462e+02 5.000000e-01
2.309462e+02 5.000000e-01
2.310462e+02 5.000000e-01
2.311462e+02 5.000000e-01
2.312462e+02 5.000000e-01
2.313463e+02 5.000000e-01
2.314463e+02 5.000000e-01
2.315463e+02 5.000000e-01
2.316463e+02 5.000000e-01
2.317463e+02 5.000000e-01
2.318464e+02 5.000000e-01
2.319464e+02 5.000000e-01
2.320464e+02 5.000000e-01
2.321464e+02 5.000000e-01
2.322464e+02 5.000000e-01
2.323465e+02 5.000000e-01
2.324465e+02 5.000000e-01
2.325465e+02 5.000000e-01
2.326465e+02 5.000000e-01
2.327465e+02 5.000000e-01
2.328466e+02 5.000000e-01
2.329466e+02 5.000000e-01
2.330466e+02 5.000000e-01
2.331466e+02 5.000000e-01
2.332466e+02 5.000000e-01
2.333467e+02 5.000000e-01
2.334467e+02 5.000000e-01
2.335467e+02 5.000000e-01
2.336467e+02 5.000000e-01
2.337467e+02 5.000000e-01
2.338468e+02 5.000000e-01
2.339468e+02 5.000000e-01
2.340468e+02 5.000000e-01
2.341468e+02 5.000000e-01
2.342468e+02 5.000000e-01
2.343469e+02 5.000000e-01
2.344469e+02 5.000000e-01
2.345469e+02 5.000000e-01
2.346469e+02 5.000000e-01
2.347469e+02 5.000000e-01
2.348470e+02 5.000000e-01
2.349470e+02 5.000000e-01
2.350470e+02 5.000000e-01
2.351470e+02 5.000000e-01
2.352470e+02 5.000000e-01
2.353471e+02 5.000000e-01
2.354471e+02 5.000000e-01
2.355471e+02 5.000000e-01
2.356471e+02 5.000000e-01
2.357471e+02 5.000000e-01
2.358472e+02 5.000000e-01
2.359472e+02 5.000000e-01
2.360472e+02 5.000000e-01
2.361472e+02 5.000000e-01
2.362472e+02 5.000000e-01
2.363473e+02 5.000000e-01
2.364473e+02 5.000000e-01
2.365473e+02 5.000000e-01
2.366473e+02 5.000000e-01
2.367473e+02 5.000000e-01
2.368474e+02 5.000000e-01
2.369474e+02 5.000000e-01
2.370474e+02 5.000000e-01
2.371474e+02 5.000000e-01
2.372474e+02 5.000000e-01
2.373475e+02 5.000000e-01
2.374475e+02 5.000000e-01
2.375475e+02 5.000000e-01
2.376475e+02 5.000000e-01
2.377475e+02 5.000000e-01
2.378476e+02 5.000000e-01
2.379476e+02 5.000000e-01
2.380476e+02 5.000000e-01
2.381476e+02 5.000000e-01
2.382476e+02 5.000000e-01
2.383477e+02 5.000000e-01
2.384477e+02 5.000000e-01
2.385477e+02 5.000000e-01
2.386477e+02 5.000000e-01
2.387477e+02 5.000000e-01
2.388478e+02 5.000000e-01
2.389478e+02 5.000000e-01
2.390478e+02 5.000000e-01
2.391478e+02 5.000000e-01
2.392478e+02 5.000000e-01
2.393479e+02 5.000000e-01
2.394479e+02 5.000000e-01
2.395479e+02 5.000000e-01
2.396479e+02 5.000000e-01
2.397479e+02 5.000000e-01
2.398480e+02 5.000000e-01
2.399480e+02 5.000000e-01
2.400480e+02 5.000000e-01
2.401480e+02 5.000000e-01
2.402480e+02 5.000000e-01
2.403481e+02 5.000000e-01
2.404481e+02 5.000000e-01
2.405481e+02 5.000000e-01
2.406481e+02 5.000000e-01
2.407481e+02 5.000000e-01
2.408482e+02 5.000000e-01
2.409482e+02 5.000000e-01
2.410482e+02 5.000000e-01
2.411482e+02 5.000000e-01
2.412482e+02 5.000000e-01
2.413483e+02 5.000000e-01
2.414483e+02 5.000000e-01
2.415483e+02 5.000000e-01
2.416483e+02 5.000000e-01
2.417483e+02 5.000000e-01
2.418484e+02 5.000000e-01
2.419484e+02 5.000000e-01
2.420484e+02 5.000000e-01
2.421484e+02 5.000000e-01
2.422484e+02 5.000000e-01
2.423485e+02 5.000000e-01
2.424485e+02 5.000000e-01
2.425485e+02 5.000000e-01
2.426485e+02 5.000000e-01
2.427485e+02 5.000000e-01
2.428486e+02 5.000000e-01
2.429486e+02 5.000000e-01
2.430486e+02 5.000000e-01
2.431486e+02 5.000000e-01
2.432486e+02 5.000000e-01
2.433487e+02 5.000000e-01
2.434487e+02 5.000000e-01
2.435487e+02 5.000000e-01
2.436487e+02 5.000000e-01
2.437487e+02 5.000000e-01
2.438488e+02 5.000000e-01
2.439488e+02 5.000000e-01
2.440488e+02 5.000000e-01
2.441488e+02 5.000000e-01
2.442488e+02 5.000000e-01
2.443489e+02 5.000000e-01
2.444489e+02 5.000000e-01
2.445489e+02 5.000000e-01
2.446489e+02 5.000000e-01
2.447489e+02 5.000000e-01
2.448490e+02 5.000000e-01
2.449490e+02 5.000000e-01
2.450490e+02 5.000000e-01
2.451490e+02 5.000000e-01
2.452490e+02 5.000000e-01
2.453491e+02 5.000000e-01
2.454491e+02 5.000000e-01
2.455491e+02 5.000000e-01
2.456491e+02 5.000000e-01
2.457491e+02 5.000000e-01
2.458492e+02 5.000000e-01
2.459492e+02 5.000000e-01
2.460492e+02 5.000000e-01
2.461492e+02 5.000000e-01
2.462492e+02 5.000000e-01
2.463493e+02 5.000000e-01
2.464493e+02 5.000000e-01
2.465493e+02 5.000000e-01
2.466493e+02 5.000000e-01
2.467493e+02 5.000000e-01
2.468494e+02 5.000000e-01
2.469494e+02 5.000000e-01
2.470494e+02 5.000000e-01
2.471494e+02 5.000000e-01
2.472494e+02 5.000000e-01
2.473495e+02 5.000000e-01
2.474495e+02 5.000000e-01
2.475495e+02 5.000000e-01
2.476495e+02 5.000000e-01
2.477495e+02 5.000000e-01
2.478496e+02 5.000000e-01
2.479496e+02 5.000000e-01
2.480496e+02 5.000000e-01
2.481496e+02 5.000000e-01
2.482496e+02 5.000000e-01
2.483497e+02 5.000000e-01
2.484497e+02 5.000000e-01
2.485497e+02 5.000000e-01
2.486497e+02 5.000000e-01
2.487497e+02 5.000000e-01
2.488498e+02 5.000000e-01
2.489498e+02 5.000000e-01
2.490498e+02 5.000000e-01
2.491498e+02 5.000000e-01
2.492498e+02 5.000000e-01
2.493499e+02 5.000000e-01
2.494499e+02 5.000000e-01
2.495499e+02 5.000000e-01
2.496499e+02 5.000000e-01
2.497499e+02 5.000000e-01
2.498500e+02 5.000000e-01
2.499500e+02 5.000000e-01
2.500500e+02 5.000000e-01
2.501500e+02 5.000000e-01
2.502501e+02 5.000000e-01
2.503501e+02 5.000000e-01
2.504501e+02 5.000000e-01
2.505501e+02 5.000000e-01
2.506501e+02 5.000000e-01
2.507502e+02 5.000000e-01
2.508502e+02 5.000000e-01
2.509502e+02 5.000000e-01
2.510502e+02 5.000000e-01
2.511502e+02 5.000000e-01
2.512503e+02 5.000000e-01
2.513503e+02 5.000000e-01
2.514503e+02 5.000000e-01
2.515503e+02 5.000000e-01
2.516503e+02 5.000000e-01
2.517504e+02 5.000000e-01
2.518504e+02 5.000000e-01
2.519504e+02 5.000000e-01
2.520504e+02 5.000000e-01
2.521504e+02 5.000000e-01
2.522505e+02 5.000000e-01
2.523505e+02 5.000000e-01
2.524505e+02 5.000000e-01
2.525505e+02 5.000000e-01
2.526505e+02 5.000000e-01
2.527506e+02 5.000000e-01
2.528506e+02 5.000000e-01
2.529506e+02 5.000000e-01
2.530506e+02 5.000000e-01
2.531506e+02 5.000000e-01
2.532507e+02 5.000000e-01
2.533507e+02 5.000000e-01
2.534507e+02 5.000000e-01
2.535507e+02 5.000000e-01
2.536507e+02 5.000000e-01
2.537508e+02 5.000000e-01
2.538508e+02 5.000000e-01
2.539508e+02 5.000000e-01
2.540508e+02 5.000000e-01
2.541508e+02 5.000000e-01
2.542509e+02 5.000000e-01
2.543509e+02 5.000000e-01
2.544509e+02 5.000000e-01
2.545509e+02 5.000000e-01
2.546509e+02 5.000000e-01
2.547510e+02 5.000000e-01
2.548510e+02 5.000000e-01
2.549510e+02 5.000000e-01
2.550510e+02 5.000000e-01
2.551510e+02 5.000000e-01
2.552511e+02 5.000000e-01
2.553511e+02 5.000000e-01
2.554511e+02 5.000000e-01
2.555511e+02 5.000000e-01
2.556511e+02 5.000000e-01
2.557512e+02 5.000000e-01
2.558512e+02 5.000000e-01
2.559512e+02 5.000000e-01
2.560512e+02 5.000000e-01
2.561512e+02 5.000000e-01
2.562513e+02 5.000000e-01
2.563513e+02 5.000000e-01
2.564513e+02 5.000000e-01
2.565513e+02 5.000000e-01
2.566513e+02 5.000000e-01
2.567514e+02 5.000000e-01
2.568514e+02 5.000000e-01
2.569514e+02 5.000000e-01
2.570514e+02 5.000000e-01
2.571514e+02 5.000000e-01
2.572515e+02 5.000000e-01
2.573515e+02 5.000000e-01
2.574515e+02 5.000000e-01
2.575515e+02 5.000000e-01
2.576515e+02 5.000000e-01
2.577516e+02 5.000000e-01
2.578516e+02 5.000000e-01
2.579516e+02 5.000000e-01
2.580516e+02 5.000000e-01
2.581516e+02 5.000000e-01
2.582517e+02 5.000000e-01
2.583517e+02 5.000000e-01
2.584517e+02 5.000000e-01
2.585517e+02 5.000000e-01
2.586517e+02 5.000000e-01
2.587518e+02 5.000000e-01
2.588518e+02 5.000000e-01
2.589518e+02 5.000000e-01
2.590518e+02 5.000000e-01
2.591518e+02 5.000000e-01
2.592519e+02 5.000000e-01
2.593519e+02 5.000000e-01
2.594519e+02 5.000000e-01
2.595519e+02 5.000000e-01
2.596519e+02 5.000000e-01
2.597520e+02 5.000000e-01
2.598520e+02 5.000000e-01
2.599520e+02 5.000000e-01
2.600520e+02 5.000000e-01
2.601520e+02 5.000000e-01
2.602521e+02 5.000000e-01
2.603521e+02 5.000000e-01
2.604521e+02 5.000000e-01
2.605521e+02 5.000000e-01
2.606521e+02 5.000000e-01
2.607522e+02 5.000000e-01
2.608522e+02 5.000000e-01
2.609522e+02 5.000000e-01
2.610522e+02 5.000000e-01
2.611522e+02 5.000000e-01
2.612523e+02 5.000000e-01
2.613523e+02 5.000000e-01
2.614523e+02 5.000000e-01
2.615523e+02 5.000000e-01
2.616523e+02 5.000000e-01
2.617524e+02 5.000000e-01
2.618524e+02 5.000000e-01
2.619524e+02 5.000000e-01
