# Ea rad s(Ea,rad)
5.536364e+01 2.000000e+00 5.229112e-02
5.536364e+01 3.000000e+00 5.375469e-02
5.536364e+01 4.000000e+00 5.507012e-02
5.536364e+01 5.000000e+00 5.691825e-02
5.536364e+01 6.000000e+00 5.951065e-02
5.536364e+01 7.000000e+00 5.839939e-02
5.536364e+01 8.000000e+00 4.886221e-02
5.536364e+01 9.000000e+00 4.098106e-02
5.536364e+01 1.000000e+01 3.685222e-02
5.536364e+01 1.100000e+01 3.459086e-02
5.536364e+01 1.200000e+01 3.320663e-02
5.536364e+01 1.300000e+01 3.203223e-02
5.536364e+01 1.400000e+01 3.116373e-02
5.536364e+01 1.500000e+01 2.925439e-02
5.536364e+01 1.600000e+01 2.757719e-02
5.536364e+01 1.700000e+01 2.495369e-02
5.536364e+01 1.800000e+01 2.357240e-02
5.536364e+01 1.900000e+01 2.217678e-02
5.536364e+01 2.000000e+01 2.322949e-02
5.838384e+01 0.000000e+00 5.457737e-02
5.838384e+01 1.000000e+00 5.490370e-02
5.838384e+01 2.000000e+00 5.540711e-02
5.838384e+01 3.000000e+00 5.679919e-02
5.838384e+01 4.000000e+00 5.801550e-02
5.838384e+01 5.000000e+00 5.972431e-02
5.838384e+01 6.000000e+00 6.202907e-02
5.838384e+01 7.000000e+00 6.036790e-02
5.838384e+01 8.000000e+00 5.015374e-02
5.838384e+01 9.000000e+00 4.194283e-02
5.838384e+01 1.000000e+01 3.768697e-02
5.838384e+01 1.100000e+01 3.537983e-02
5.838384e+01 1.200000e+01 3.398874e-02
5.838384e+01 1.300000e+01 3.282267e-02
5.838384e+01 1.400000e+01 3.197750e-02
5.838384e+01 1.500000e+01 3.007028e-02
5.838384e+01 1.600000e+01 2.839989e-02
5.838384e+01 1.700000e+01 2.574604e-02
5.838384e+01 1.800000e+01 2.433990e-02
5.838384e+01 1.900000e+01 2.285629e-02
5.838384e+01 2.000000e+01 2.384479e-02
6.140404e+01 0.000000e+00 5.785617e-02
6.140404e+01 1.000000e+00 5.815513e-02
6.140404e+01 2.000000e+00 5.861697e-02
6.140404e+01 3.000000e+00 5.992230e-02
6.140404e+01 4.000000e+00 6.102474e-02
6.140404e+01 5.000000e+00 6.257640e-02
6.140404e+01 6.000000e+00 6.455859e-02
6.140404e+01 7.000000e+00 6.230697e-02
6.140404e+01 8.000000e+00 5.139681e-02
6.140404e+01 9.000000e+00 4.285669e-02
6.140404e+01 1.000000e+01 3.847525e-02
6.140404e+01 1.100000e+01 3.612232e-02
6.140404e+01 1.200000e+01 3.472323e-02
6.140404e+01 1.300000e+01 3.356383e-02
6.140404e+01 1.400000e+01 3.273943e-02
6.140404e+01 1.500000e+01 3.083286e-02
6.140404e+01 1.600000e+01 2.916672e-02
6.140404e+01 1.700000e+01 2.648136e-02
6.140404e+01 1.800000e+01 2.504543e-02
6.140404e+01 1.900000e+01 2.346986e-02
6.140404e+01 2.000000e+01 2.438816e-02
6.442424e+01 0.000000e+00 6.124417e-02
6.442424e+01 1.000000e+00 6.150695e-02
6.442424e+01 2.000000e+00 6.191620e-02
6.442424e+01 3.000000e+00 6.311917e-02
6.442424e+01 4.000000e+00 6.409292e-02
6.442424e+01 5.000000e+00 6.546965e-02
6.442424e+01 6.000000e+00 6.709395e-02
6.442424e+01 7.000000e+00 6.421239e-02
6.442424e+01 8.000000e+00 5.258958e-02
6.442424e+01 9.000000e+00 4.372186e-02
6.442424e+01 1.000000e+01 3.921664e-02
6.442424e+01 1.100000e+01 3.681809e-02
6.442424e+01 1.200000e+01 3.540991e-02
6.442424e+01 1.300000e+01 3.425559e-02
6.442424e+01 1.400000e+01 3.344943e-02
6.442424e+01 1.500000e+01 3.154208e-02
6.442424e+01 1.600000e+01 2.987770e-02
6.442424e+01 1.700000e+01 2.715985e-02
6.442424e+01 1.800000e+01 2.568974e-02
6.442424e+01 1.900000e+01 2.401947e-02
6.442424e+01 2.000000e+01 2.486339e-02
6.744444e+01 0.000000e+00 6.473818e-02
6.744444e+01 1.000000e+00 6.495487e-02
6.744444e+01 2.000000e+00 6.529985e-02
6.744444e+01 3.000000e+00 6.638463e-02
6.744444e+01 4.000000e+00 6.721493e-02
6.744444e+01 5.000000e+00 6.839905e-02
6.744444e+01 6.000000e+00 6.962991e-02
6.744444e+01 7.000000e+00 6.608028e-02
6.744444e+01 8.000000e+00 5.373053e-02
6.744444e+01 9.000000e+00 4.453783e-02
6.744444e+01 1.000000e+01 3.991100e-02
6.744444e+01 1.100000e+01 3.746716e-02
6.744444e+01 1.200000e+01 3.604890e-02
6.744444e+01 1.300000e+01 3.489811e-02
6.744444e+01 1.400000e+01 3.410772e-02
6.744444e+01 1.500000e+01 3.219822e-02
6.744444e+01 1.600000e+01 3.053321e-02
6.744444e+01 1.700000e+01 2.778208e-02
6.744444e+01 1.800000e+01 2.627395e-02
6.744444e+01 1.900000e+01 2.450744e-02
6.744444e+01 2.000000e+01 2.527433e-02
7.046465e+01 0.000000e+00 6.833429e-02
7.046465e+01 1.000000e+00 6.849407e-02
7.046465e+01 2.000000e+00 6.876257e-02
7.046465e+01 3.000000e+00 6.971323e-02
7.046465e+01 4.000000e+00 7.038540e-02
7.046465e+01 5.000000e+00 7.135938e-02
7.046465e+01 6.000000e+00 7.216122e-02
7.046465e+01 7.000000e+00 6.790700e-02
7.046465e+01 8.000000e+00 5.481848e-02
7.046465e+01 9.000000e+00 4.530438e-02
7.046465e+01 1.000000e+01 4.055843e-02
7.046465e+01 1.100000e+01 3.806976e-02
7.046465e+01 1.200000e+01 3.664053e-02
7.046465e+01 1.300000e+01 3.549180e-02
7.046465e+01 1.400000e+01 3.471476e-02
7.046465e+01 1.500000e+01 3.280181e-02
7.046465e+01 1.600000e+01 3.113392e-02
7.046465e+01 1.700000e+01 2.834890e-02
7.046465e+01 1.800000e+01 2.679952e-02
7.046465e+01 1.900000e+01 2.493628e-02
7.046465e+01 2.000000e+01 2.562485e-02
7.348485e+01 0.000000e+00 7.202796e-02
7.348485e+01 1.000000e+00 7.211928e-02
