# Ea rad s(Ea,rad)
8.254545e+01 1.200000e+01 2.581445e-02
8.254545e+01 1.300000e+01 2.499415e-02
8.254545e+01 1.400000e+01 2.444657e-02
8.254545e+01 1.500000e+01 2.312102e-02
8.254545e+01 1.600000e+01 2.196684e-02
8.254545e+01 1.700000e+01 2.003411e-02
8.254545e+01 1.800000e+01 1.889094e-02
8.254545e+01 1.900000e+01 1.742062e-02
8.254545e+01 2.000000e+01 1.763308e-02
8.556566e+01 0.000000e+00 6.034455e-02
8.556566e+01 1.000000e+00 5.997411e-02
8.556566e+01 2.000000e+00 5.960608e-02
8.556566e+01 3.000000e+00 5.951790e-02
8.556566e+01 4.000000e+00 5.920356e-02
8.556566e+01 5.000000e+00 5.889253e-02
8.556566e+01 6.000000e+00 5.734868e-02
8.556566e+01 7.000000e+00 5.153071e-02
8.556566e+01 8.000000e+00 4.002557e-02
8.556566e+01 9.000000e+00 3.256046e-02
8.556566e+01 1.000000e+01 2.896768e-02
8.556566e+01 1.100000e+01 2.711165e-02
8.556566e+01 1.200000e+01 2.606045e-02
8.556566e+01 1.300000e+01 2.523635e-02
8.556566e+01 1.400000e+01 2.468941e-02
8.556566e+01 1.500000e+01 2.335683e-02
8.556566e+01 1.600000e+01 2.219340e-02
8.556566e+01 1.700000e+01 2.023679e-02
8.556566e+01 1.800000e+01 1.905927e-02
8.556566e+01 1.900000e+01 1.752986e-02
8.556566e+01 2.000000e+01 1.769423e-02
8.858586e+01 0.000000e+00 6.316640e-02
8.858586e+01 1.000000e+00 6.269527e-02
8.858586e+01 2.000000e+00 6.221246e-02
8.858586e+01 3.000000e+00 6.196374e-02
8.858586e+01 4.000000e+00 6.148132e-02
8.858586e+01 5.000000e+00 6.095725e-02
8.858586e+01 6.000000e+00 5.897476e-02
8.858586e+01 7.000000e+00 5.255859e-02
8.858586e+01 8.000000e+00 4.054027e-02
8.858586e+01 9.000000e+00 3.288412e-02
8.858586e+01 1.000000e+01 2.922415e-02
8.858586e+01 1.100000e+01 2.734087e-02
8.858586e+01 1.200000e+01 2.627902e-02
8.858586e+01 1.300000e+01 2.545048e-02
8.858586e+01 1.400000e+01 2.490301e-02
8.858586e+01 1.500000e+01 2.356295e-02
8.858586e+01 1.600000e+01 2.238945e-02
8.858586e+01 1.700000e+01 2.040935e-02
8.858586e+01 1.800000e+01 1.919737e-02
8.858586e+01 1.900000e+01 1.761143e-02
8.858586e+01 2.000000e+01 1.772985e-02
9.160606e+01 0.000000e+00 6.603178e-02
9.160606e+01 1.000000e+00 6.545023e-02
9.160606e+01 2.000000e+00 6.484318e-02
9.160606e+01 3.000000e+00 6.442388e-02
9.160606e+01 4.000000e+00 6.376476e-02
9.160606e+01 5.000000e+00 6.301771e-02
9.160606e+01 6.000000e+00 6.057598e-02
9.160606e+01 7.000000e+00 5.354805e-02
9.160606e+01 8.000000e+00 4.101935e-02
9.160606e+01 9.000000e+00 3.317782e-02
9.160606e+01 1.000000e+01 2.945329e-02
9.160606e+01 1.100000e+01 2.754357e-02
9.160606e+01 1.200000e+01 2.647089e-02
9.160606e+01 1.300000e+01 2.563734e-02
9.160606e+01 1.400000e+01 2.508826e-02
9.160606e+01 1.500000e+01 2.374032e-02
9.160606e+01 1.600000e+01 2.255606e-02
9.160606e+01 1.700000e+01 2.055300e-02
9.160606e+01 1.800000e+01 1.930674e-02
9.160606e+01 1.900000e+01 1.766707e-02
9.160606e+01 2.000000e+01 1.774186e-02
9.462626e+01 0.000000e+00 6.893577e-02
9.462626e+01 1.000000e+00 6.823400e-02
9.462626e+01 2.000000e+00 6.749325e-02
9.462626e+01 3.000000e+00 6.689358e-02
9.462626e+01 4.000000e+00 6.604943e-02
9.462626e+01 5.000000e+00 6.506992e-02
9.462626e+01 6.000000e+00 6.214933e-02
9.462626e+01 7.000000e+00 5.449795e-02
9.462626e+01 8.000000e+00 4.146306e-02
9.462626e+01 9.000000e+00 3.344214e-02
9.462626e+01 1.000000e+01 2.965575e-02
9.462626e+01 1.100000e+01 2.772048e-02
9.462626e+01 1.200000e+01 2.663685e-02
9.462626e+01 1.300000e+01 2.579777e-02
9.462626e+01 1.400000e+01 2.524607e-02
9.462626e+01 1.500000e+01 2.388992e-02
9.462626e+01 1.600000e+01 2.269433e-02
9.462626e+01 1.700000e+01 2.066895e-02
9.462626e+01 1.800000e+01 1.938885e-02
9.462626e+01 1.900000e+01 1.769848e-02
9.462626e+01 2.000000e+01 1.773207e-02
9.764646e+01 0.000000e+00 7.187328e-02
9.764646e+01 1.000000e+00 7.104143e-02
9.764646e+01 2.000000e+00 7.015755e-02
9.764646e+01 3.000000e+00 6.936804e-02
9.764646e+01 4.000000e+00 6.833088e-02
9.764646e+01 5.000000e+00 6.710994e-02
9.764646e+01 6.000000e+00 6.369196e-02
9.764646e+01 7.000000e+00 5.540729e-02
9.764646e+01 8.000000e+00 4.187173e-02
9.764646e+01 9.000000e+00 3.367769e-02
9.764646e+01 1.000000e+01 2.983224e-02
9.764646e+01 1.100000e+01 2.787233e-02
9.764646e+01 1.200000e+01 2.677767e-02
9.764646e+01 1.300000e+01 2.593260e-02
9.764646e+01 1.400000e+01 2.537735e-02
9.764646e+01 1.500000e+01 2.401276e-02
9.764646e+01 1.600000e+01 2.280537e-02
9.764646e+01 1.700000e+01 2.075844e-02
9.764646e+01 1.800000e+01 1.944515e-02
9.764646e+01 1.900000e+01 1.770725e-02
9.764646e+01 2.000000e+01 1.770216e-02
1.006667e+02 0.000000e+00 7.483907e-02
1.006667e+02 1.000000e+00 7.386729e-02
1.006667e+02 2.000000e+00 7.283092e-02
1.006667e+02 3.000000e+00 7.184238e-02
1.006667e+02 4.000000e+00 7.060462e-02
1.006667e+02 5.000000e+00 6.913382e-02
1.006667e+02 6.000000e+00 6.520111e-02
1.006667e+02 7.000000e+00 5.627523e-02
1.006667e+02 8.000000e+00 4.224576e-02
1.006667e+02 9.000000e+00 3.388515e-02
1.006667e+02 1.000000e+01 2.998347e-02
1.006667e+02 1.100000e+01 2.799989e-02
1.006667e+02 1.200000e+01 2.689418e-02
1.006667e+02 1.300000e+01 2.604272e-02
1.006667e+02 1.400000e+01 2.548306e-02
1.006667e+02 1.500000e+01 2.410985e-02
1.006667e+02 1.600000e+01 2.289030e-02
1.006667e+02 1.700000e+01 2.082270e-02
1.006667e+02 1.800000e+01 1.947708e-02
1.006667e+02 1.900000e+01 1.769495e-02
1.006667e+02 2.000000e+01 1.765371e-02
1.036869e+02 0.000000e+00 7.782778e-02
1.036869e+02 1.000000e+00 7.670625e-02
1.036869e+02 2.000000e+00 7.550811e-02
1.036869e+02 3.000000e+00 7.431170e-02
1.036869e+02 4.000000e+00 7.286617e-02
1.036869e+02 5.000000e+00 7.113769e-02
1.036869e+02 6.000000e+00 6.667417e-02
1.036869e+02 7.000000e+00 5.710105e-02
1.036869e+02 8.000000e+00 4.258563e-02
1.036869e+02 9.000000e+00 3.406520e-02
1.036869e+02 1.000000e+01 3.011020e-02
1.036869e+02 1.100000e+01 2.810395e-02
1.036869e+02 1.200000e+01 2.698720e-02
1.036869e+02 1.300000e+01 2.612899e-02
1.036869e+02 1.400000e+01 2.556415e-02
1.036869e+02 1.500000e+01 2.418221e-02
1.036869e+02 1.600000e+01 2.295026e-02
1.036869e+02 1.700000e+01 2.086294e-02
1.036869e+02 1.800000e+01 1.948604e-02
1.036869e+02 1.900000e+01 1.766306e-02
1.036869e+02 2.000000e+01 1.758822e-02
1.067071e+02 0.000000e+00 8.083397e-02
1.067071e+02 1.000000e+00 7.955290e-02
1.067071e+02 2.000000e+00 7.818383e-02
1.067071e+02 3.000000e+00 7.677110e-02
1.067071e+02 4.000000e+00 7.511106e-02
1.067071e+02 5.000000e+00 7.311770e-02
1.067071e+02 6.000000e+00 6.810869e-02
1.067071e+02 7.000000e+00 5.788416e-02
1.067071e+02 8.000000e+00 4.289185e-02
1.067071e+02 9.000000e+00 3.421858e-02
1.067071e+02 1.000000e+01 3.021319e-02
1.067071e+02 1.100000e+01 2.818529e-02
1.067071e+02 1.200000e+01 2.705757e-02
1.067071e+02 1.300000e+01 2.619230e-02
1.067071e+02 1.400000e+01 2.562158e-02
1.067071e+02 1.500000e+01 2.423086e-02
1.067071e+02 1.600000e+01 2.298636e-02
1.067071e+02 1.700000e+01 2.088038e-02
1.067071e+02 1.800000e+01 1.947339e-02
1.067071e+02 1.900000e+01 1.761297e-02
1.067071e+02 2.000000e+01 1.750706e-02
1.097273e+02 0.000000e+00 8.385209e-02
1.097273e+02 1.000000e+00 8.240182e-02
1.097273e+02 2.000000e+00 8.085278e-02
1.097273e+02 3.000000e+00 7.921568e-02
1.097273e+02 4.000000e+00 7.733488e-02
1.097273e+02 5.000000e+00 7.507013e-02
1.097273e+02 6.000000e+00 6.950233e-02
1.097273e+02 7.000000e+00 5.862412e-02
1.097273e+02 8.000000e+00 4.316501e-02
1.097273e+02 9.000000e+00 3.434603e-02
1.097273e+02 1.000000e+01 3.029320e-02
1.097273e+02 1.100000e+01 2.824470e-02
1.097273e+02 1.200000e+01 2.710611e-02
1.097273e+02 1.300000e+01 2.623354e-02
1.097273e+02 1.400000e+01 2.565630e-02
1.097273e+02 1.500000e+01 2.425682e-02
1.097273e+02 1.600000e+01 2.299973e-02
1.097273e+02 1.700000e+01 2.087620e-02
1.097273e+02 1.800000e+01 1.944047e-02
1.097273e+02 1.900000e+01 1.754603e-02
1.097273e+02 2.000000e+01 1.741153e-02
1.127475e+02 0.000000e+00 8.687659e-02
1.127475e+02 1.000000e+00 8.524753e-02
1.127475e+02 2.000000e+00 8.350965e-02
1.127475e+02 3.000000e+00 8.164058e-02
1.127475e+02 4.000000e+00 7.953327e-02
1.127475e+02 5.000000e+00 7.699131e-02
1.127475e+02 6.000000e+00 7.085294e-02
1.127475e+02 7.000000e+00 5.932059e-02
1.127475e+02 8.000000e+00 4.340575e-02
1.127475e+02 9.000000e+00 3.444832e-02
1.127475e+02 1.000000e+01 3.035102e-02
1.127475e+02 1.100000e+01 2.828300e-02
1.127475e+02 1.200000e+01 2.713368e-02
1.127475e+02 1.300000e+01 2.625360e-02
1.127475e+02 1.400000e+01 2.566928e-02
1.127475e+02 1.500000e+01 2.426111e-02
1.127475e+02 1.600000e+01 2.299145e-02
1.127475e+02 1.700000e+01 2.085157e-02
1.127475e+02 1.800000e+01 1.938854e-02
1.127475e+02 1.900000e+01 1.746350e-02
1.127475e+02 2.000000e+01 1.730284e-02
1.157677e+02 0.000000e+00 8.990184e-02
1.157677e+02 1.000000e+00 8.808459e-02
1.157677e+02 2.000000e+00 8.614919e-02
1.157677e+02 3.000000e+00 8.404100e-02
1.157677e+02 4.000000e+00 8.170196e-02
1.157677e+02 5.000000e+00 7.887773e-02
1.157677e+02 6.000000e+00 7.215851e-02
1.157677e+02 7.000000e+00 5.997336e-02
1.157677e+02 8.000000e+00 4.361474e-02
1.157677e+02 9.000000e+00 3.452622e-02
1.157677e+02 1.000000e+01 3.038743e-02
1.157677e+02 1.100000e+01 2.830098e-02
1.157677e+02 1.200000e+01 2.714110e-02
1.157677e+02 1.300000e+01 2.625335e-02
1.157677e+02 1.400000e+01 2.566145e-02
1.157677e+02 1.500000e+01 2.424471e-02
1.157677e+02 1.600000e+01 2.296261e-02
1.157677e+02 1.700000e+01 2.080762e-02
1.157677e+02 1.800000e+01 1.931884e-02
1.157677e+02 1.900000e+01 1.736657e-02
1.157677e+02 2.000000e+01 1.718210e-02
1.187879e+02 0.000000e+00 9.292225e-02
1.187879e+02 1.000000e+00 9.090755e-02
1.187879e+02 2.000000e+00 8.876616e-02
1.187879e+02 3.000000e+00 8.641221e-02
1.187879e+02 4.000000e+00 8.383679e-02
1.187879e+02 5.000000e+00 8.072597e-02
1.187879e+02 6.000000e+00 7.341721e-02
1.187879e+02 7.000000e+00 6.058233e-02
1.187879e+02 8.000000e+00 4.379268e-02
1.187879e+02 9.000000e+00 3.458051e-02
1.187879e+02 1.000000e+01 3.040322e-02
1.187879e+02 1.100000e+01 2.829944e-02
1.187879e+02 1.200000e+01 2.712921e-02
1.187879e+02 1.300000e+01 2.623367e-02
1.187879e+02 1.400000e+01 2.563375e-02
1.187879e+02 1.500000e+01 2.420862e-02
1.187879e+02 1.600000e+01 2.291426e-02
1.187879e+02 1.700000e+01 2.074545e-02
1.187879e+02 1.800000e+01 1.923255e-02
1.187879e+02 1.900000e+01 1.725638e-02
1.187879e+02 2.000000e+01 1.705036e-02
1.218081e+02 0.000000e+00 9.593222e-02
1.218081e+02 1.000000e+00 9.371101e-02
1.218081e+02 2.000000e+00 9.135543e-02
1.218081e+02 3.000000e+00 8.874960e-02
1.218081e+02 4.000000e+00 8.593373e-02
1.218081e+02 5.000000e+00 8.253278e-02
1.218081e+02 6.000000e+00 7.462737e-02
1.218081e+02 7.000000e+00 6.114751e-02
1.218081e+02 8.000000e+00 4.394032e-02
1.218081e+02 9.000000e+00 3.461200e-02
1.218081e+02 1.000000e+01 3.039916e-02
1.218081e+02 1.100000e+01 2.827917e-02
1.218081e+02 1.200000e+01 2.709882e-02
1.218081e+02 1.300000e+01 2.619541e-02
1.218081e+02 1.400000e+01 2.558711e-02
1.218081e+02 1.500000e+01 2.415380e-02
1.218081e+02 1.600000e+01 2.284745e-02
1.218081e+02 1.700000e+01 2.066615e-02
1.218081e+02 1.800000e+01 1.913080e-02
1.218081e+02 1.900000e+01 1.713398e-02
1.218081e+02 2.000000e+01 1.690860e-02
1.248283e+02 0.000000e+00 9.892621e-02
1.248283e+02 1.000000e+00 9.648964e-02
1.248283e+02 2.000000e+00 9.391193e-02
1.248283e+02 3.000000e+00 9.104866e-02
1.248283e+02 4.000000e+00 8.798890e-02
1.248283e+02 5.000000e+00 8.429506e-02
1.248283e+02 6.000000e+00 7.578749e-02
1.248283e+02 7.000000e+00 6.166901e-02
1.248283e+02 8.000000e+00 4.405843e-02
1.248283e+02 9.000000e+00 3.462147e-02
1.248283e+02 1.000000e+01 3.037604e-02
1.248283e+02 1.100000e+01 2.824095e-02
1.248283e+02 1.200000e+01 2.705074e-02
1.248283e+02 1.300000e+01 2.613942e-02
1.248283e+02 1.400000e+01 2.552241e-02
1.248283e+02 1.500000e+01 2.408119e-02
1.248283e+02 1.600000e+01 2.276318e-02
1.248283e+02 1.700000e+01 2.057074e-02
1.248283e+02 1.800000e+01 1.901469e-02
1.248283e+02 1.900000e+01 1.700038e-02
1.248283e+02 2.000000e+01 1.675772e-02
1.278485e+02 0.000000e+00 1.018987e-01
1.278485e+02 1.000000e+00 9.923820e-02
1.278485e+02 2.000000e+00 9.643074e-02
1.278485e+02 3.000000e+00 9.330506e-02
1.278485e+02 4.000000e+00 8.999854e-02
1.278485e+02 5.000000e+00 8.600986e-02
1.278485e+02 6.000000e+00 7.689624e-02
1.278485e+02 7.000000e+00 6.214704e-02
1.278485e+02 8.000000e+00 4.414780e-02
1.278485e+02 9.000000e+00 3.460974e-02
1.278485e+02 1.000000e+01 3.033463e-02
1.278485e+02 1.100000e+01 2.818556e-02
1.278485e+02 1.200000e+01 2.698577e-02
1.278485e+02 1.300000e+01 2.606653e-02
1.278485e+02 1.400000e+01 2.544056e-02
1.278485e+02 1.500000e+01 2.399173e-02
1.278485e+02 1.600000e+01 2.266243e-02
1.278485e+02 1.700000e+01 2.046024e-02
1.278485e+02 1.800000e+01 1.888524e-02
1.278485e+02 1.900000e+01 1.685651e-02
1.278485e+02 2.000000e+01 1.659855e-02
1.308687e+02 0.000000e+00 1.048443e-01
1.308687e+02 1.000000e+00 1.019516e-01
1.308687e+02 2.000000e+00 9.890707e-02
1.308687e+02 3.000000e+00 9.551461e-02
1.308687e+02 4.000000e+00 9.195913e-02
1.308687e+02 5.000000e+00 8.767444e-02
1.308687e+02 6.000000e+00 7.795245e-02
1.308687e+02 7.000000e+00 6.258190e-02
1.308687e+02 8.000000e+00 4.420924e-02
1.308687e+02 9.000000e+00 3.457758e-02
1.308687e+02 1.000000e+01 3.027570e-02
1.308687e+02 1.100000e+01 2.811375e-02
1.308687e+02 1.200000e+01 2.690469e-02
1.308687e+02 1.300000e+01 2.597756e-02
1.308687e+02 1.400000e+01 2.534242e-02
1.308687e+02 1.500000e+01 2.388630e-02
1.308687e+02 1.600000e+01 2.254617e-02
1.308687e+02 1.700000e+01 2.033562e-02
1.308687e+02 1.800000e+01 1.874345e-02
1.308687e+02 1.900000e+01 1.670325e-02
1.308687e+02 2.000000e+01 1.643189e-02
1.338889e+02 0.000000e+00 1.077578e-01
1.338889e+02 1.000000e+00 1.046247e-01
1.338889e+02 2.000000e+00 1.013363e-01
1.338889e+02 3.000000e+00 9.767331e-02
1.338889e+02 4.000000e+00 9.386729e-02
1.338889e+02 5.000000e+00 8.928622e-02
1.338889e+02 6.000000e+00 7.895514e-02
1.338889e+02 7.000000e+00 6.297397e-02
1.338889e+02 8.000000e+00 4.424359e-02
1.338889e+02 9.000000e+00 3.452579e-02
1.338889e+02 1.000000e+01 3.019999e-02
1.338889e+02 1.100000e+01 2.802628e-02
1.338889e+02 1.200000e+01 2.680828e-02
1.338889e+02 1.300000e+01 2.587332e-02
1.338889e+02 1.400000e+01 2.522884e-02
1.338889e+02 1.500000e+01 2.376581e-02
1.338889e+02 1.600000e+01 2.241530e-02
1.338889e+02 1.700000e+01 2.019779e-02
1.338889e+02 1.800000e+01 1.859024e-02
1.338889e+02 1.900000e+01 1.654144e-02
1.338889e+02 2.000000e+01 1.625847e-02
1.369091e+02 0.000000e+00 1.106338e-01
1.369091e+02 1.000000e+00 1.072527e-01
1.369091e+02 2.000000e+00 1.037140e-01
1.369091e+02 3.000000e+00 9.977736e-02
1.369091e+02 4.000000e+00 9.571986e-02
1.369091e+02 5.000000e+00 9.084283e-02
1.369091e+02 6.000000e+00 7.990349e-02
1.369091e+02 7.000000e+00 6.332373e-02
1.369091e+02 8.000000e+00 4.425167e-02
1.369091e+02 9.000000e+00 3.445517e-02
1.369091e+02 1.000000e+01 3.010825e-02
1.369091e+02 1.100000e+01 2.792389e-02
1.369091e+02 1.200000e+01 2.669728e-02
1.369091e+02 1.300000e+01 2.575458e-02
1.369091e+02 1.400000e+01 2.510064e-02
1.369091e+02 1.500000e+01 2.363109e-02
1.369091e+02 1.600000e+01 2.227074e-02
1.369091e+02 1.700000e+01 2.004767e-02
1.369091e+02 1.800000e+01 1.842652e-02
1.369091e+02 1.900000e+01 1.637184e-02
1.369091e+02 2.000000e+01 1.607895e-02
1.399293e+02 0.000000e+00 1.134674e-01
1.399293e+02 1.000000e+00 1.098310e-01
1.399293e+02 2.000000e+00 1.060359e-01
1.399293e+02 3.000000e+00 1.018232e-01
1.399293e+02 4.000000e+00 9.751391e-02
1.399293e+02 5.000000e+00 9.234209e-02
1.399293e+02 6.000000e+00 8.079682e-02
1.399293e+02 7.000000e+00 6.363171e-02
1.399293e+02 8.000000e+00 4.423434e-02
1.399293e+02 9.000000e+00 3.436648e-02
1.399293e+02 1.000000e+01 3.000122e-02
1.399293e+02 1.100000e+01 2.780729e-02
1.399293e+02 1.200000e+01 2.657244e-02
1.399293e+02 1.300000e+01 2.562210e-02
1.399293e+02 1.400000e+01 2.495863e-02
1.399293e+02 1.500000e+01 2.348298e-02
1.399293e+02 1.600000e+01 2.211334e-02
1.399293e+02 1.700000e+01 1.988611e-02
1.399293e+02 1.800000e+01 1.825313e-02
1.399293e+02 1.900000e+01 1.619519e-02
1.399293e+02 2.000000e+01 1.589396e-02
1.429495e+02 0.000000e+00 1.162536e-01
1.429495e+02 1.000000e+00 1.123551e-01
1.429495e+02 2.000000e+00 1.082980e-01
1.429495e+02 3.000000e+00 1.038074e-01
1.429495e+02 4.000000e+00 9.924670e-02
1.429495e+02 5.000000e+00 9.378203e-02
1.429495e+02 6.000000e+00 8.163465e-02
1.429495e+02 7.000000e+00 6.389851e-02
1.429495e+02 8.000000e+00 4.419246e-02
1.429495e+02 9.000000e+00 3.426051e-02
1.429495e+02 1.000000e+01 2.987961e-02
1.429495e+02 1.100000e+01 2.767720e-02
1.429495e+02 1.200000e+01 2.643448e-02
1.429495e+02 1.300000e+01 2.547663e-02
1.429495e+02 1.400000e+01 2.480359e-02
1.429495e+02 1.500000e+01 2.332228e-02
1.429495e+02 1.600000e+01 2.194394e-02
1.429495e+02 1.700000e+01 1.971393e-02
1.429495e+02 1.800000e+01 1.807087e-02
1.429495e+02 1.900000e+01 1.601216e-02
1.429495e+02 2.000000e+01 1.570410e-02
1.459697e+02 0.000000e+00 1.189878e-01
1.459697e+02 1.000000e+00 1.148205e-01
1.459697e+02 2.000000e+00 1.104964e-01
1.459697e+02 3.000000e+00 1.057269e-01
1.459697e+02 4.000000e+00 1.009158e-01
1.459697e+02 5.000000e+00 9.516089e-02
1.459697e+02 6.000000e+00 8.241664e-02
1.459697e+02 7.000000e+00 6.412483e-02
1.459697e+02 8.000000e+00 4.412689e-02
1.459697e+02 9.000000e+00 3.413800e-02
1.459697e+02 1.000000e+01 2.974413e-02
1.459697e+02 1.100000e+01 2.753430e-02
1.459697e+02 1.200000e+01 2.628409e-02
1.459697e+02 1.300000e+01 2.531889e-02
1.459697e+02 1.400000e+01 2.463628e-02
1.459697e+02 1.500000e+01 2.314977e-02
1.459697e+02 1.600000e+01 2.176334e-02
1.459697e+02 1.700000e+01 1.953193e-02
1.459697e+02 1.800000e+01 1.788050e-02
1.459697e+02 1.900000e+01 1.582338e-02
1.459697e+02 2.000000e+01 1.550990e-02
1.489899e+02 0.000000e+00 1.216654e-01
1.489899e+02 1.000000e+00 1.172234e-01
1.489899e+02 2.000000e+00 1.126278e-01
1.489899e+02 3.000000e+00 1.075789e-01
1.489899e+02 4.000000e+00 1.025188e-01
1.489899e+02 5.000000e+00 9.647711e-02
1.489899e+02 6.000000e+00 8.314259e-02
1.489899e+02 7.000000e+00 6.431138e-02
1.489899e+02 8.000000e+00 4.403848e-02
1.489899e+02 9.000000e+00 3.399971e-02
1.489899e+02 1.000000e+01 2.959547e-02
1.489899e+02 1.100000e+01 2.737927e-02
1.489899e+02 1.200000e+01 2.612196e-02
1.489899e+02 1.300000e+01 2.514959e-02
1.489899e+02 1.400000e+01 2.445744e-02
1.489899e+02 1.500000e+01 2.296620e-02
1.489899e+02 1.600000e+01 2.157231e-02
1.489899e+02 1.700000e+01 1.934085e-02
1.489899e+02 1.800000e+01 1.768273e-02
1.489899e+02 1.900000e+01 1.562946e-02
1.489899e+02 2.000000e+01 1.531187e-02
1.520101e+02 0.000000e+00 1.242821e-01
1.520101e+02 1.000000e+00 1.195597e-01
1.520101e+02 2.000000e+00 1.146888e-01
1.520101e+02 3.000000e+00 1.093607e-01
1.520101e+02 4.000000e+00 1.040539e-01
1.520101e+02 5.000000e+00 9.772935e-02
1.520101e+02 6.000000e+00 8.381245e-02
1.520101e+02 7.000000e+00 6.445896e-02
1.520101e+02 8.000000e+00 4.392811e-02
1.520101e+02 9.000000e+00 3.384638e-02
1.520101e+02 1.000000e+01 2.943431e-02
1.520101e+02 1.100000e+01 2.721277e-02
1.520101e+02 1.200000e+01 2.594875e-02
1.520101e+02 1.300000e+01 2.496940e-02
1.520101e+02 1.400000e+01 2.426779e-02
1.520101e+02 1.500000e+01 2.277230e-02
1.520101e+02 1.600000e+01 2.137160e-02
1.520101e+02 1.700000e+01 1.914141e-02
1.520101e+02 1.800000e+01 1.747826e-02
1.520101e+02 1.900000e+01 1.543095e-02
1.520101e+02 2.000000e+01 1.511047e-02
1.550303e+02 0.000000e+00 1.268338e-01
1.550303e+02 1.000000e+00 1.218260e-01
1.550303e+02 2.000000e+00 1.166763e-01
1.550303e+02 3.000000e+00 1.110700e-01
1.550303e+02 4.000000e+00 1.055192e-01
1.550303e+02 5.000000e+00 9.891648e-02
1.550303e+02 6.000000e+00 8.442633e-02
1.550303e+02 7.000000e+00 6.456840e-02
1.550303e+02 8.000000e+00 4.379663e-02
1.550303e+02 9.000000e+00 3.367873e-02
1.550303e+02 1.000000e+01 2.926130e-02
1.550303e+02 1.100000e+01 2.703544e-02
1.550303e+02 1.200000e+01 2.576511e-02
1.550303e+02 1.300000e+01 2.477900e-02
1.550303e+02 1.400000e+01 2.406800e-02
1.550303e+02 1.500000e+01 2.256877e-02
1.550303e+02 1.600000e+01 2.116192e-02
1.550303e+02 1.700000e+01 1.893431e-02
1.550303e+02 1.800000e+01 1.726772e-02
1.550303e+02 1.900000e+01 1.522836e-02
1.550303e+02 2.000000e+01 1.490615e-02
1.580505e+02 0.000000e+00 1.293166e-01
1.580505e+02 1.000000e+00 1.240190e-01
1.580505e+02 2.000000e+00 1.185878e-01
1.580505e+02 3.000000e+00 1.127047e-01
1.580505e+02 4.000000e+00 1.069131e-01
1.580505e+02 5.000000e+00 1.000376e-01
1.580505e+02 6.000000e+00 8.498445e-02
1.580505e+02 7.000000e+00 6.464057e-02
1.580505e+02 8.000000e+00 4.364490e-02
1.580505e+02 9.000000e+00 3.349748e-02
1.580505e+02 1.000000e+01 2.907709e-02
1.580505e+02 1.100000e+01 2.684790e-02
1.580505e+02 1.200000e+01 2.557168e-02
1.580505e+02 1.300000e+01 2.457901e-02
1.580505e+02 1.400000e+01 2.385876e-02
1.580505e+02 1.500000e+01 2.235628e-02
1.580505e+02 1.600000e+01 2.094395e-02
1.580505e+02 1.700000e+01 1.872019e-02
1.580505e+02 1.800000e+01 1.705171e-02
1.580505e+02 1.900000e+01 1.502218e-02
1.580505e+02 2.000000e+01 1.469929e-02
1.610707e+02 0.000000e+00 1.317270e-01
1.610707e+02 1.000000e+00 1.261355e-01
1.610707e+02 2.000000e+00 1.204207e-01
1.610707e+02 3.000000e+00 1.142630e-01
1.610707e+02 4.000000e+00 1.082346e-01
1.610707e+02 5.000000e+00 1.010919e-01
1.610707e+02 6.000000e+00 8.548718e-02
1.610707e+02 7.000000e+00 6.467640e-02
1.610707e+02 8.000000e+00 4.347376e-02
1.610707e+02 9.000000e+00 3.330332e-02
1.610707e+02 1.000000e+01 2.888231e-02
1.610707e+02 1.100000e+01 2.665076e-02
1.610707e+02 1.200000e+01 2.536905e-02
1.610707e+02 1.300000e+01 2.437007e-02
1.610707e+02 1.400000e+01 2.364071e-02
1.610707e+02 1.500000e+01 2.213549e-02
1.610707e+02 1.600000e+01 2.071836e-02
1.610707e+02 1.700000e+01 1.849967e-02
1.610707e+02 1.800000e+01 1.683081e-02
1.610707e+02 1.900000e+01 1.481287e-02
1.610707e+02 2.000000e+01 1.449029e-02
1.640909e+02 0.000000e+00 1.340616e-01
1.640909e+02 1.000000e+00 1.281728e-01
1.640909e+02 2.000000e+00 1.221729e-01
1.640909e+02 3.000000e+00 1.157434e-01
1.640909e+02 4.000000e+00 1.094824e-01
1.640909e+02 5.000000e+00 1.020789e-01
1.640909e+02 6.000000e+00 8.593499e-02
1.640909e+02 7.000000e+00 6.467684e-02
1.640909e+02 8.000000e+00 4.328406e-02
1.640909e+02 9.000000e+00 3.309693e-02
1.640909e+02 1.000000e+01 2.867758e-02
1.640909e+02 1.100000e+01 2.644461e-02
1.640909e+02 1.200000e+01 2.515782e-02
1.640909e+02 1.300000e+01 2.415277e-02
1.640909e+02 1.400000e+01 2.341446e-02
1.640909e+02 1.500000e+01 2.190702e-02
1.640909e+02 1.600000e+01 2.048577e-02
1.640909e+02 1.700000e+01 1.827336e-02
1.640909e+02 1.800000e+01 1.660554e-02
1.640909e+02 1.900000e+01 1.460085e-02
1.640909e+02 2.000000e+01 1.427949e-02
1.671111e+02 0.000000e+00 1.363173e-01
1.671111e+02 1.000000e+00 1.301285e-01
1.671111e+02 2.000000e+00 1.238425e-01
1.671111e+02 3.000000e+00 1.171445e-01
1.671111e+02 4.000000e+00 1.106557e-01
1.671111e+02 5.000000e+00 1.029983e-01
