# Ea rad s(Ea,rad)
5.536364e+01 1.100000e+01 8.145555e-03
5.536364e+01 1.200000e+01 7.963075e-03
5.536364e+01 1.300000e+01 7.884902e-03
5.536364e+01 1.400000e+01 7.903543e-03
5.536364e+01 1.500000e+01 7.891823e-03
5.536364e+01 1.600000e+01 7.976496e-03
5.536364e+01 1.700000e+01 8.042808e-03
5.536364e+01 1.800000e+01 8.292254e-03
5.536364e+01 1.900000e+01 8.469216e-03
5.536364e+01 2.000000e+01 8.578083e-03
5.838384e+01 0.000000e+00 1.089724e-02
5.838384e+01 1.000000e+00 1.088724e-02
5.838384e+01 2.000000e+00 1.093155e-02
5.838384e+01 3.000000e+00 1.120814e-02
5.838384e+01 4.000000e+00 1.149653e-02
5.838384e+01 5.000000e+00 1.194195e-02
5.838384e+01 6.000000e+00 1.260989e-02
5.838384e+01 7.000000e+00 1.266309e-02
5.838384e+01 8.000000e+00 1.098104e-02
5.838384e+01 9.000000e+00 9.460329e-03
5.838384e+01 1.000000e+01 8.658874e-03
5.838384e+01 1.100000e+01 8.253516e-03
5.838384e+01 1.200000e+01 8.066640e-03
5.838384e+01 1.300000e+01 7.986783e-03
5.838384e+01 1.400000e+01 8.006299e-03
5.838384e+01 1.500000e+01 7.992617e-03
5.838384e+01 1.600000e+01 8.076777e-03
5.838384e+01 1.700000e+01 8.138257e-03
5.838384e+01 1.800000e+01 8.377948e-03
5.838384e+01 1.900000e+01 8.518438e-03
5.838384e+01 2.000000e+01 8.584555e-03
6.140404e+01 0.000000e+00 1.155361e-02
6.140404e+01 1.000000e+00 1.153304e-02
6.140404e+01 2.000000e+00 1.156521e-02
6.140404e+01 3.000000e+00 1.182393e-02
6.140404e+01 4.000000e+00 1.209057e-02
6.140404e+01 5.000000e+00 1.250560e-02
6.140404e+01 6.000000e+00 1.309942e-02
6.140404e+01 7.000000e+00 1.302234e-02
6.140404e+01 8.000000e+00 1.118934e-02
6.140404e+01 9.000000e+00 9.599753e-03
6.140404e+01 1.000000e+01 8.771673e-03
6.140404e+01 1.100000e+01 8.354939e-03
6.140404e+01 1.200000e+01 8.163386e-03
6.140404e+01 1.300000e+01 8.081411e-03
6.140404e+01 1.400000e+01 8.101120e-03
6.140404e+01 1.500000e+01 8.084699e-03
6.140404e+01 1.600000e+01 8.167085e-03
6.140404e+01 1.700000e+01 8.222100e-03
6.140404e+01 1.800000e+01 8.449579e-03
6.140404e+01 1.900000e+01 8.552492e-03
6.140404e+01 2.000000e+01 8.577408e-03
6.442424e+01 0.000000e+00 1.223492e-02
6.442424e+01 1.000000e+00 1.220190e-02
6.442424e+01 2.000000e+00 1.221969e-02
6.442424e+01 3.000000e+00 1.245754e-02
6.442424e+01 4.000000e+00 1.269955e-02
6.442424e+01 5.000000e+00 1.308065e-02
6.442424e+01 6.000000e+00 1.359315e-02
6.442424e+01 7.000000e+00 1.337795e-02
6.442424e+01 8.000000e+00 1.139066e-02
6.442424e+01 9.000000e+00 9.732421e-03
6.442424e+01 1.000000e+01 8.877992e-03
6.442424e+01 1.100000e+01 8.449868e-03
6.442424e+01 1.200000e+01 8.253384e-03
6.442424e+01 1.300000e+01 8.168884e-03
6.442424e+01 1.400000e+01 8.188143e-03
6.442424e+01 1.500000e+01 8.168263e-03
6.442424e+01 1.600000e+01 8.247714e-03
6.442424e+01 1.700000e+01 8.294796e-03
6.442424e+01 1.800000e+01 8.507938e-03
6.442424e+01 1.900000e+01 8.572651e-03
6.442424e+01 2.000000e+01 8.558155e-03
6.744444e+01 0.000000e+00 1.294087e-02
6.744444e+01 1.000000e+00 1.289332e-02
6.744444e+01 2.000000e+00 1.289436e-02
6.744444e+01 3.000000e+00 1.310825e-02
6.744444e+01 4.000000e+00 1.332271e-02
6.744444e+01 5.000000e+00 1.366637e-02
6.744444e+01 6.000000e+00 1.409027e-02
6.744444e+01 7.000000e+00 1.372931e-02
6.744444e+01 8.000000e+00 1.158483e-02
6.744444e+01 9.000000e+00 9.858306e-03
6.744444e+01 1.000000e+01 8.977859e-03
6.744444e+01 1.100000e+01 8.538363e-03
6.744444e+01 1.200000e+01 8.336721e-03
6.744444e+01 1.300000e+01 8.249318e-03
6.744444e+01 1.400000e+01 8.267521e-03
6.744444e+01 1.500000e+01 8.243521e-03
6.744444e+01 1.600000e+01 8.318967e-03
6.744444e+01 1.700000e+01 8.356815e-03
6.744444e+01 1.800000e+01 8.553804e-03
6.744444e+01 1.900000e+01 8.580115e-03
6.744444e+01 2.000000e+01 8.528163e-03
7.046465e+01 0.000000e+00 1.367101e-02
7.046465e+01 1.000000e+00 1.360668e-02
7.046465e+01 2.000000e+00 1.358850e-02
7.046465e+01 3.000000e+00 1.377529e-02
7.046465e+01 4.000000e+00 1.395929e-02
7.046465e+01 5.000000e+00 1.426197e-02
7.046465e+01 6.000000e+00 1.458996e-02
7.046465e+01 7.000000e+00 1.407586e-02
7.046465e+01 8.000000e+00 1.177166e-02
7.046465e+01 9.000000e+00 9.977400e-03
7.046465e+01 1.000000e+01 9.071323e-03
7.046465e+01 1.100000e+01 8.620502e-03
7.046465e+01 1.200000e+01 8.413499e-03
7.046465e+01 1.300000e+01 8.322843e-03
7.046465e+01 1.400000e+01 8.339420e-03
7.046465e+01 1.500000e+01 8.310697e-03
7.046465e+01 1.600000e+01 8.381161e-03
7.046465e+01 1.700000e+01 8.408630e-03
7.046465e+01 1.800000e+01 8.587941e-03
7.046465e+01 1.900000e+01 8.576004e-03
7.046465e+01 2.000000e+01 8.488663e-03
7.348485e+01 0.000000e+00 1.442477e-02
7.348485e+01 1.000000e+00 1.434127e-02
7.348485e+01 2.000000e+00 1.430130e-02
7.348485e+01 3.000000e+00 1.445781e-02
7.348485e+01 4.000000e+00 1.460842e-02
7.348485e+01 5.000000e+00 1.486661e-02
7.348485e+01 6.000000e+00 1.509137e-02
7.348485e+01 7.000000e+00 1.441704e-02
7.348485e+01 8.000000e+00 1.195103e-02
7.348485e+01 9.000000e+00 1.008972e-02
7.348485e+01 1.000000e+01 9.158446e-03
7.348485e+01 1.100000e+01 8.696375e-03
7.348485e+01 1.200000e+01 8.483834e-03
7.348485e+01 1.300000e+01 8.389603e-03
7.348485e+01 1.400000e+01 8.404019e-03
7.348485e+01 1.500000e+01 8.370025e-03
7.348485e+01 1.600000e+01 8.434621e-03
7.348485e+01 1.700000e+01 8.450716e-03
7.348485e+01 1.800000e+01 8.611093e-03
7.348485e+01 1.900000e+01 8.561365e-03
7.348485e+01 2.000000e+01 8.440760e-03
7.650505e+01 0.000000e+00 1.520149e-02
7.650505e+01 1.000000e+00 1.509631e-02
7.650505e+01 2.000000e+00 1.503188e-02
7.650505e+01 3.000000e+00 1.515490e-02
7.650505e+01 4.000000e+00 1.526921e-02
7.650505e+01 5.000000e+00 1.547943e-02
7.650505e+01 6.000000e+00 1.559366e-02
7.650505e+01 7.000000e+00 1.475233e-02
7.650505e+01 8.000000e+00 1.212283e-02
7.650505e+01 9.000000e+00 1.019529e-02
7.650505e+01 1.000000e+01 9.239307e-03
7.650505e+01 1.100000e+01 8.766087e-03
7.650505e+01 1.200000e+01 8.547852e-03
7.650505e+01 1.300000e+01 8.449750e-03
7.650505e+01 1.400000e+01 8.461510e-03
7.650505e+01 1.500000e+01 8.421748e-03
7.650505e+01 1.600000e+01 8.479675e-03
7.650505e+01 1.700000e+01 8.483543e-03
7.650505e+01 1.800000e+01 8.623978e-03
7.650505e+01 1.900000e+01 8.537174e-03
7.650505e+01 2.000000e+01 8.385450e-03
7.952525e+01 0.000000e+00 1.600040e-02
7.952525e+01 1.000000e+00 1.587092e-02
7.952525e+01 2.000000e+00 1.577928e-02
7.952525e+01 3.000000e+00 1.586560e-02
7.952525e+01 4.000000e+00 1.594071e-02
7.952525e+01 5.000000e+00 1.609952e-02
7.952525e+01 6.000000e+00 1.609598e-02
7.952525e+01 7.000000e+00 1.508124e-02
7.952525e+01 8.000000e+00 1.228698e-02
7.952525e+01 9.000000e+00 1.029418e-02
7.952525e+01 1.000000e+01 9.313996e-03
7.952525e+01 1.100000e+01 8.829751e-03
7.952525e+01 1.200000e+01 8.605691e-03
7.952525e+01 1.300000e+01 8.503448e-03
7.952525e+01 1.400000e+01 8.512089e-03
7.952525e+01 1.500000e+01 8.466116e-03
7.952525e+01 1.600000e+01 8.516658e-03
7.952525e+01 1.700000e+01 8.507581e-03
7.952525e+01 1.800000e+01 8.627292e-03
7.952525e+01 1.900000e+01 8.504335e-03
7.952525e+01 2.000000e+01 8.323625e-03
8.254545e+01 0.000000e+00 1.682064e-02
8.254545e+01 1.000000e+00 1.666412e-02
8.254545e+01 2.000000e+00 1.654247e-02
8.254545e+01 3.000000e+00 1.658887e-02
8.254545e+01 4.000000e+00 1.662192e-02
8.254545e+01 5.000000e+00 1.672594e-02
8.254545e+01 6.000000e+00 1.659746e-02
8.254545e+01 7.000000e+00 1.540332e-02
8.254545e+01 8.000000e+00 1.244342e-02
8.254545e+01 9.000000e+00 1.038643e-02
8.254545e+01 1.000000e+01 9.382616e-03
8.254545e+01 1.100000e+01 8.887492e-03
